MBD2	ENHA_8_128521000_128522000_HINFP
ENHA_8_127838000_127839000_CEBPA	CDK4
ENHA_8_127838000_127839000_CEBPA	MAPK8
ENHA_8_127838000_127839000_CEBPA	RARA
ENHA_8_127838000_127839000_CEBPA	PARP1
ENHA_8_127838000_127839000_CEBPA	CEBPB
ENHA_8_127838000_127839000_CEBPA	MAX
ENHA_8_127838000_127839000_CEBPA	HDAC1
ENHA_8_127838000_127839000_CEBPA	SMARCA4
ENHA_8_127838000_127839000_CEBPA	KAT5
ENHA_8_127838000_127839000_MGA	YAF2
ENHA_8_127838000_127839000_MGA	L3MBTL2
ENHA_8_127838000_127839000_MGA	RYBP
ENHA_8_127838000_127839000_MGA	PCGF6
ENHA_8_127838000_127839000_MGA	ZMYND8
ENHA_8_127838000_127839000_MGA	MAX
ENHA_8_127838000_127839000_MGA	HDAC1
ENHA_8_127838000_127839000_E2F6	WDR5
ENHA_8_127838000_127839000_E2F6	KDM5C
ENHA_8_127838000_127839000_E2F6	RING1
ENHA_8_127838000_127839000_E2F6	MAX
ENHA_8_127838000_127839000_E2F6	TFDP2
ENHA_8_127838000_127839000_E2F6	HDAC1
ENHA_8_127838000_127839000_E2F6	ENHA_8_127838000_127839000_MGA
ENHA_8_127838000_127839000_JUN	ENHA_8_127838000_127839000_RUNX1
ENHA_8_127838000_127839000_JUN	JUNB
ENHA_8_127838000_127839000_JUN	FOSL2
ENHA_8_127838000_127839000_JUN	NFATC2
ENHA_8_127838000_127839000_JUN	CREB1
ENHA_8_127838000_127839000_JUN	RFWD2
ENHA_8_127838000_127839000_JUN	RUNX2
ENHA_8_127838000_127839000_JUN	APP
ENHA_8_127838000_127839000_JUN	RANGAP1
ENHA_8_127838000_127839000_JUN	HOXB9
ENHA_8_127838000_127839000_JUN	PSIP1
ENHA_8_127838000_127839000_JUN	NFIX
ENHA_8_127838000_127839000_JUN	UBE2I
ENHA_8_127838000_127839000_JUN	JUND
ENHA_8_127838000_127839000_JUN	CTNNB1
ENHA_8_127838000_127839000_JUN	MDM2
ENHA_8_127838000_127839000_JUN	BRCA1
ENHA_8_127838000_127839000_JUN	MYC
ENHA_8_127838000_127839000_JUN	BANP
ENHA_8_127838000_127839000_JUN	PIN1
ENHA_8_127838000_127839000_JUN	SIRT1
ENHA_8_127838000_127839000_JUN	CHD3
ENHA_8_127838000_127839000_JUN	AR
ENHA_8_127838000_127839000_JUN	FBXW7
ENHA_8_127838000_127839000_JUN	SMAD2
ENHA_8_127838000_127839000_JUN	UBA52
ENHA_8_127838000_127839000_JUN	PARP1
ENHA_8_127838000_127839000_JUN	GSK3B
ENHA_8_127838000_127839000_JUN	CEBPB
ENHA_8_127838000_127839000_JUN	SMAD4
ENHA_8_127838000_127839000_JUN	PIAS1
ENHA_8_127838000_127839000_JUN	KPNA2
ENHA_8_127838000_127839000_JUN	RB1
ENHA_8_127838000_127839000_JUN	SMAD3
ENHA_8_127838000_127839000_JUN	HDAC1
ENHA_8_127838000_127839000_JUN	PML
ENHA_8_127838000_127839000_JUN	NFATC1
ENHA_8_127838000_127839000_JUN	SATB2
ENHA_8_127838000_127839000_JUN	TBP
ENHA_8_127838000_127839000_JUN	NCOR2
ENHA_8_127838000_127839000_JUN	FOS
ENHA_8_127838000_127839000_JUN	CREBBP
ENHA_8_127838000_127839000_JUN	EP300
ENHA_8_127838000_127839000_JUN	ENHA_8_127838000_127839000_STAT3
ENHA_8_127838000_127839000_JUN	ENHA_8_127838000_127839000_BCL6
PROM_ZBTB7C	SREBF1
PROM_ZBTB7C	CDC5L
PROM_ZBTB7C	ZBTB17
PROM_ZBTB7C	JUN
PROM_ZBTB7C	ENHA_8_128599000_128600000_SREBF1
PROM_ZBTB7C	ENHA_8_128566000_128567000_SREBF1
PROM_ZBTB7C	ENHA_8_128343000_128344000_JUN
PROM_ZBTB7C	ENHA_8_128292000_128293000_JUN
PROM_ZBTB7C	ENHA_8_128230000_128231000_JUN
PROM_ZBTB7C	ENHA_8_128105000_128106000_JUN
PROM_ZBTB7C	ENHA_8_127947000_127948000_SREBF1
PROM_ZBTB7C	ENHA_8_127907000_127908000_SREBF1
PROM_ZBTB7C	ENHA_8_127896000_127897000_JUN
PROM_ZBTB7C	ENHA_8_127838000_127839000_JUN
PROM_ZBTB7B	SORBS3
PROM_ZBTB7B	MORF4L2
PROM_ZBTB7B	BCL6
PROM_ZBTB7B	GRB2
PROM_ZBTB7B	PIN1
PROM_ZBTB7B	EP300
PROM_ZBTB7B	ENHA_8_128561000_128562000_BCL6
PROM_ZBTB7B	ENHA_8_127946000_127947000_BCL6
PROM_ZBTB7B	ENHA_8_127883000_127884000_BCL6
PROM_ZBTB7B	ENHA_8_127838000_127839000_BCL6
PROM_KLF5	CEBPA
PROM_KLF5	CEBPG
PROM_KLF5	BAP1
PROM_KLF5	ESR2
PROM_KLF5	ACTR5
PROM_KLF5	WWP1
PROM_KLF5	SMURF2
PROM_KLF5	ZBTB17
PROM_KLF5	SET
PROM_KLF5	NCOR1
PROM_KLF5	FBXW7
PROM_KLF5	SMAD2
PROM_KLF5	RARA
PROM_KLF5	UBA52
PROM_KLF5	PARP1
PROM_KLF5	GSK3B
PROM_KLF5	CEBPB
PROM_KLF5	SMAD4
PROM_KLF5	RXRA
PROM_KLF5	SMAD3
PROM_KLF5	HDAC1
PROM_KLF5	NCOR2
PROM_KLF5	CREBBP
PROM_KLF5	HDAC2
PROM_KLF5	PPARG
PROM_KLF5	EP300
PROM_KLF5	ENHA_8_128599000_128600000_ESR2
PROM_KLF5	ENHA_8_128598000_128599000_CEBPA
PROM_KLF5	ENHA_8_128598000_128599000_CEBPB
PROM_KLF5	ENHA_8_128593000_128594000_CEBPA
PROM_KLF5	ENHA_8_128593000_128594000_CEBPB
PROM_KLF5	ENHA_8_128593000_128594000_PPARG
PROM_KLF5	ENHA_8_128566000_128567000_PPARG
PROM_KLF5	ENHA_8_128561000_128562000_SMAD3
PROM_KLF5	ENHA_8_128533000_128534000_CEBPA
PROM_KLF5	ENHA_8_128292000_128293000_PPARG
PROM_KLF5	ENHA_8_128116000_128117000_RARA
PROM_KLF5	ENHA_8_128114000_128115000_RARA
PROM_KLF5	ENHA_8_128106000_128107000_CEBPA
PROM_KLF5	ENHA_8_128105000_128106000_CEBPG
PROM_KLF5	ENHA_8_128105000_128106000_CEBPA
PROM_KLF5	ENHA_8_128105000_128106000_CEBPB
PROM_KLF5	ENHA_8_128068000_128069000_CEBPG
PROM_KLF5	ENHA_8_128068000_128069000_CEBPB
PROM_KLF5	ENHA_8_128055000_128056000_CEBPA
PROM_KLF5	ENHA_8_127970000_127971000_CEBPA
PROM_KLF5	ENHA_8_127948000_127949000_ESR2
PROM_KLF5	ENHA_8_127944000_127945000_RARA
PROM_KLF5	ENHA_8_127942000_127943000_SMAD3
PROM_KLF5	ENHA_8_127938000_127939000_CEBPA
PROM_KLF5	ENHA_8_127938000_127939000_CEBPB
PROM_KLF5	ENHA_8_127938000_127939000_RARA
PROM_KLF5	ENHA_8_127910000_127911000_CEBPB
PROM_KLF5	ENHA_8_127839000_127840000_SMAD3
PROM_KLF5	ENHA_8_127838000_127839000_CEBPA
PROM_MAZ	BPTF
PROM_MAZ	OTUB1
PROM_MAZ	JUN
PROM_MAZ	FOS
PROM_MAZ	KEAP1
PROM_MAZ	MAPK14
PROM_MAZ	ENHA_8_128522000_128523000_FOS
PROM_MAZ	ENHA_8_128343000_128344000_JUN
PROM_MAZ	ENHA_8_128292000_128293000_JUN
PROM_MAZ	ENHA_8_128230000_128231000_JUN
PROM_MAZ	ENHA_8_128228000_128229000_FOS
PROM_MAZ	ENHA_8_128227000_128228000_FOS
PROM_MAZ	ENHA_8_128105000_128106000_JUN
PROM_MAZ	ENHA_8_127947000_127948000_FOS
PROM_MAZ	ENHA_8_127896000_127897000_JUN
PROM_MAZ	ENHA_8_127838000_127839000_JUN
ENHA_8_127837000_127838000_STAT1	ENHA_8_127837000_127838000_IRF9
ENHA_8_127837000_127838000_STAT1	ENHA_8_127837000_127838000_IRF1
ENHA_8_127837000_127838000_STAT1	UBE2I
ENHA_8_127837000_127838000_STAT1	EIF1AD
ENHA_8_127837000_127838000_STAT1	BRCA1
ENHA_8_127837000_127838000_STAT1	PRKCD
ENHA_8_127837000_127838000_STAT1	RARA
ENHA_8_127837000_127838000_STAT1	RXRA
ENHA_8_127837000_127838000_STAT1	PIAS1
ENHA_8_127837000_127838000_STAT1	XPO1
ENHA_8_127837000_127838000_STAT1	HDAC1
ENHA_8_127837000_127838000_STAT1	SMARCA4
ENHA_8_127837000_127838000_STAT1	MBD1
ENHA_8_127837000_127838000_STAT1	HDAC3
ENHA_8_127837000_127838000_STAT1	TP53
ENHA_8_127837000_127838000_STAT1	FOS
ENHA_8_127837000_127838000_STAT1	CREBBP
ENHA_8_127837000_127838000_STAT1	PPARG
ENHA_8_127837000_127838000_STAT1	EP300
ENHA_8_127837000_127838000_NFKB1	ENHA_8_127837000_127838000_REL
ENHA_8_127837000_127838000_NFKB1	IKBKB
ENHA_8_127837000_127838000_NFKB1	CTNNB1
ENHA_8_127837000_127838000_NFKB1	NFKBIB
ENHA_8_127837000_127838000_NFKB1	PARP1
ENHA_8_127837000_127838000_NFKB1	GSK3B
ENHA_8_127837000_127838000_NFKB1	CEBPB
ENHA_8_127837000_127838000_NFKB1	SMAD4
ENHA_8_127837000_127838000_NFKB1	COMMD1
ENHA_8_127837000_127838000_NFKB1	COMMD8
ENHA_8_127837000_127838000_NFKB1	COMMD4
ENHA_8_127837000_127838000_NFKB1	COMMD6
ENHA_8_127837000_127838000_NFKB1	HDAC1
ENHA_8_127837000_127838000_NFKB1	PML
ENHA_8_127837000_127838000_NFKB1	NOTCH1
ENHA_8_127837000_127838000_NFKB1	HDAC3
ENHA_8_127837000_127838000_NFKB1	AURKA
ENHA_8_127837000_127838000_NFKB1	KAT5
ENHA_8_127837000_127838000_NFKB1	PPARG
ENHA_8_127837000_127838000_NFKB1	EP300
ENHA_8_127837000_127838000_TEAD2	YAP1
ENHA_8_127837000_127838000_TEAD2	INTS3
ENHA_8_127837000_127838000_TEAD2	POU2F1
ENHA_8_127837000_127838000_TEAD2	BAZ1A
ENHA_8_127837000_127838000_TEAD2	NFATC1
ENHA_8_127837000_127838000_TEAD2	CDC27
ENHA_8_127837000_127838000_TEAD2	H2AFY
ENHA_8_127837000_127838000_TEAD2	RECQL
ENHA_8_127837000_127838000_TEAD2	SMARCA5
ENHA_8_127837000_127838000_TEAD2	MECP2
ENHA_8_127837000_127838000_TEAD2	SMARCA1
ENHA_8_127837000_127838000_TEAD2	NR2F2
ENHA_8_127837000_127838000_TEAD2	SATB2
ENHA_8_127837000_127838000_TEAD2	CHD4
ENHA_8_127837000_127838000_TEAD2	HUWE1
ENHA_8_127837000_127838000_STAT3	ENHA_8_127837000_127838000_NR4A1
ENHA_8_127837000_127838000_STAT3	PGR
ENHA_8_127837000_127838000_STAT3	KHDRBS1
ENHA_8_127837000_127838000_STAT3	AR
ENHA_8_127837000_127838000_STAT3	RB1
ENHA_8_127837000_127838000_STAT3	HDAC1
ENHA_8_127837000_127838000_STAT3	PML
ENHA_8_127837000_127838000_STAT3	RPA2
ENHA_8_127837000_127838000_STAT3	KDM1A
ENHA_8_127837000_127838000_STAT3	SMARCA4
ENHA_8_127837000_127838000_STAT3	SIAH1
ENHA_8_127837000_127838000_STAT3	JUN
ENHA_8_127837000_127838000_STAT3	CREBBP
ENHA_8_127837000_127838000_STAT3	HDAC2
ENHA_8_127837000_127838000_STAT3	EP300
ENHA_8_127837000_127838000_STAT3	ENHA_8_127837000_127838000_STAT1
ENHA_8_127837000_127838000_STAT3	ENHA_8_127837000_127838000_NFKB1
ENHA_8_127837000_127838000_RELA	ENHA_8_127837000_127838000_REL
ENHA_8_127837000_127838000_RELA	ENHA_8_127837000_127838000_NR4A1
ENHA_8_127837000_127838000_RELA	IKBKB
ENHA_8_127837000_127838000_RELA	CARM1
ENHA_8_127837000_127838000_RELA	NCOA3
ENHA_8_127837000_127838000_RELA	MDM2
ENHA_8_127837000_127838000_RELA	BRCA1
ENHA_8_127837000_127838000_RELA	PIN1
ENHA_8_127837000_127838000_RELA	SIRT1
ENHA_8_127837000_127838000_RELA	UBA52
ENHA_8_127837000_127838000_RELA	PARP1
ENHA_8_127837000_127838000_RELA	GSK3B
ENHA_8_127837000_127838000_RELA	CEBPB
ENHA_8_127837000_127838000_RELA	SMAD4
ENHA_8_127837000_127838000_RELA	RXRA
ENHA_8_127837000_127838000_RELA	COMMD1
ENHA_8_127837000_127838000_RELA	COMMD8
ENHA_8_127837000_127838000_RELA	COMMD4
ENHA_8_127837000_127838000_RELA	COMMD6
ENHA_8_127837000_127838000_RELA	KPNA2
ENHA_8_127837000_127838000_RELA	SMAD3
ENHA_8_127837000_127838000_RELA	HDAC1
ENHA_8_127837000_127838000_RELA	PML
ENHA_8_127837000_127838000_RELA	OGT
ENHA_8_127837000_127838000_RELA	TBP
ENHA_8_127837000_127838000_RELA	KDM2A
ENHA_8_127837000_127838000_RELA	NCOR2
ENHA_8_127837000_127838000_RELA	HDAC3
ENHA_8_127837000_127838000_RELA	TP53
ENHA_8_127837000_127838000_RELA	FOS
ENHA_8_127837000_127838000_RELA	KEAP1
ENHA_8_127837000_127838000_RELA	CREBBP
ENHA_8_127837000_127838000_RELA	HDAC2
ENHA_8_127837000_127838000_RELA	KAT5
ENHA_8_127837000_127838000_RELA	PPARG
ENHA_8_127837000_127838000_RELA	EP300
ENHA_8_127837000_127838000_RELA	ENHA_8_127837000_127838000_STAT1
ENHA_8_127837000_127838000_RELA	ENHA_8_127837000_127838000_NFKB1
ENHA_8_127837000_127838000_RELA	ENHA_8_127837000_127838000_STAT3
PROM_KLF15	ZBTB24
PROM_KLF15	STAT3
PROM_KLF15	PRKAB2
PROM_KLF15	CRK
PROM_KLF15	APPL1
PROM_KLF15	KAT2B
PROM_KLF15	ENHA_8_128561000_128562000_STAT3
PROM_KLF15	ENHA_8_128292000_128293000_STAT3
PROM_KLF15	ENHA_8_127946000_127947000_STAT3
PROM_KLF15	ENHA_8_127942000_127943000_STAT3
PROM_KLF15	ENHA_8_127939000_127940000_STAT3
PROM_KLF15	ENHA_8_127891000_127892000_STAT3
PROM_KLF15	ENHA_8_127839000_127840000_STAT3
PROM_KLF15	ENHA_8_127838000_127839000_STAT3
PROM_KLF15	ENHA_8_127837000_127838000_STAT3
PROM_EGR1	ARID2
PROM_EGR1	MED6
PROM_EGR1	CDKN2A
PROM_EGR1	PSMD2
PROM_EGR1	SREBF2
PROM_EGR1	JUNB
PROM_EGR1	FOSL2
PROM_EGR1	NFATC2
PROM_EGR1	RELA
PROM_EGR1	PSMA3
PROM_EGR1	JUND
PROM_EGR1	YAP1
PROM_EGR1	CTNNB1
PROM_EGR1	MDM2
PROM_EGR1	CEBPB
PROM_EGR1	NFATC1
PROM_EGR1	TP53
PROM_EGR1	CREBBP
PROM_EGR1	EP300
PROM_EGR1	ENHA_8_128599000_128600000_NFATC2
PROM_EGR1	ENHA_8_128598000_128599000_CEBPB
PROM_EGR1	ENHA_8_128593000_128594000_CEBPB
PROM_EGR1	ENHA_8_128593000_128594000_TP53
PROM_EGR1	ENHA_8_128566000_128567000_SP1
PROM_EGR1	ENHA_8_128532000_128533000_TP53
PROM_EGR1	ENHA_8_128229000_128230000_SNAI1
PROM_EGR1	ENHA_8_128229000_128230000_SREBF2
PROM_EGR1	ENHA_8_128228000_128229000_SP1
PROM_EGR1	ENHA_8_128146000_128147000_SREBF2
PROM_EGR1	ENHA_8_128145000_128146000_SNAI1
PROM_EGR1	ENHA_8_128144000_128145000_TP53
PROM_EGR1	ENHA_8_128106000_128107000_SREBF2
PROM_EGR1	ENHA_8_128105000_128106000_CEBPB
PROM_EGR1	ENHA_8_128068000_128069000_JUND
PROM_EGR1	ENHA_8_128068000_128069000_JUNB
PROM_EGR1	ENHA_8_128068000_128069000_CEBPB
PROM_EGR1	ENHA_8_128055000_128056000_SNAI1
PROM_EGR1	ENHA_8_128054000_128055000_SP1
PROM_EGR1	ENHA_8_128053000_128054000_TP53
PROM_EGR1	ENHA_8_128031000_128032000_JUNB
PROM_EGR1	ENHA_8_127964000_127965000_FOSL2
PROM_EGR1	ENHA_8_127964000_127965000_JUNB
PROM_EGR1	ENHA_8_127965000_127966000_RELA
PROM_EGR1	ENHA_8_127948000_127949000_SREBF2
PROM_EGR1	ENHA_8_127948000_127949000_RELA
PROM_EGR1	ENHA_8_127948000_127949000_TP53
PROM_EGR1	ENHA_8_127947000_127948000_JUND
PROM_EGR1	ENHA_8_127947000_127948000_FOSL2
PROM_EGR1	ENHA_8_127947000_127948000_JUNB
PROM_EGR1	ENHA_8_127945000_127946000_SNAI1
PROM_EGR1	ENHA_8_127945000_127946000_SREBF2
PROM_EGR1	ENHA_8_127944000_127945000_SNAI1
PROM_EGR1	ENHA_8_127939000_127940000_RELA
PROM_EGR1	ENHA_8_127938000_127939000_SREBF2
PROM_EGR1	ENHA_8_127938000_127939000_RELA
PROM_EGR1	ENHA_8_127938000_127939000_CEBPB
PROM_EGR1	ENHA_8_127926000_127927000_RELA
PROM_EGR1	ENHA_8_127926000_127927000_CEBPB
PROM_EGR1	ENHA_8_127926000_127927000_TP53
PROM_EGR1	ENHA_8_127910000_127911000_CEBPB
PROM_EGR1	ENHA_8_127908000_127909000_SP1
PROM_EGR1	ENHA_8_127907000_127908000_SNAI1
PROM_EGR1	ENHA_8_127896000_127897000_SNAI1
PROM_EGR1	ENHA_8_127891000_127892000_SP1
PROM_EGR1	ENHA_8_127883000_127884000_RELA
PROM_EGR1	ENHA_8_127882000_127883000_TP53
PROM_EGR1	ENHA_8_127837000_127838000_RELA
PROM_E2F1	BIRC2
PROM_E2F1	CCNA2
PROM_E2F1	STAT1
PROM_E2F1	MDM4
PROM_E2F1	GTF2H1
PROM_E2F1	PHB
PROM_E2F1	CEBPD
PROM_E2F1	SKP2
PROM_E2F1	XIAP
PROM_E2F1	NFKB1
PROM_E2F1	ATAD2
PROM_E2F1	CDK2
PROM_E2F1	RING1
PROM_E2F1	CARM1
PROM_E2F1	NCOA3
PROM_E2F1	PHF8
PROM_E2F1	MDM2
PROM_E2F1	BRCA1
PROM_E2F1	SIRT1
PROM_E2F1	PARP1
PROM_E2F1	RB1
PROM_E2F1	HDAC1
PROM_E2F1	KAT2B
PROM_E2F1	NCOR2
PROM_E2F1	CREBBP
PROM_E2F1	ENHA_8_128599000_128600000_SP1
PROM_E2F1	ENHA_8_128593000_128594000_CEBPD
PROM_E2F1	ENHA_8_128574000_128575000_NFKB1
PROM_E2F1	ENHA_8_128561000_128562000_STAT1
PROM_E2F1	ENHA_8_128534000_128535000_STAT1
PROM_E2F1	ENHA_8_128534000_128535000_NFKB1
PROM_E2F1	ENHA_8_128533000_128534000_STAT1
PROM_E2F1	ENHA_8_128532000_128533000_STAT1
PROM_E2F1	ENHA_8_128521000_128522000_NFKB1
PROM_E2F1	ENHA_8_128506000_128507000_NFKB1
PROM_E2F1	ENHA_8_128292000_128293000_STAT1
PROM_E2F1	ENHA_8_128284000_128285000_STAT1
PROM_E2F1	ENHA_8_128227000_128228000_STAT1
PROM_E2F1	ENHA_8_128146000_128147000_NFKB1
PROM_E2F1	ENHA_8_128134000_128135000_STAT1
PROM_E2F1	ENHA_8_128115000_128116000_STAT1
PROM_E2F1	ENHA_8_128105000_128106000_CEBPD
PROM_E2F1	ENHA_8_128075000_128076000_STAT1
PROM_E2F1	ENHA_8_128057000_128058000_STAT1
PROM_E2F1	ENHA_8_128053000_128054000_STAT1
PROM_E2F1	ENHA_8_128032000_128033000_NFKB1
PROM_E2F1	ENHA_8_127964000_127965000_STAT1
PROM_E2F1	ENHA_8_127965000_127966000_STAT1
PROM_E2F1	ENHA_8_127965000_127966000_NFKB1
PROM_E2F1	ENHA_8_127946000_127947000_STAT1
PROM_E2F1	ENHA_8_127944000_127945000_SP1
PROM_E2F1	ENHA_8_127943000_127944000_STAT1
PROM_E2F1	ENHA_8_127942000_127943000_STAT1
PROM_E2F1	ENHA_8_127940000_127941000_NFKB1
PROM_E2F1	ENHA_8_127939000_127940000_STAT1
PROM_E2F1	ENHA_8_127939000_127940000_NFKB1
PROM_E2F1	ENHA_8_127938000_127939000_NFKB1
PROM_E2F1	ENHA_8_127926000_127927000_NFKB1
PROM_E2F1	ENHA_8_127909000_127910000_STAT1
PROM_E2F1	ENHA_8_127896000_127897000_STAT1
PROM_E2F1	ENHA_8_127883000_127884000_STAT1
PROM_E2F1	ENHA_8_127883000_127884000_NFKB1
PROM_E2F1	ENHA_8_127839000_127840000_STAT1
PROM_E2F1	ENHA_8_127837000_127838000_STAT1
PROM_E2F1	ENHA_8_127837000_127838000_NFKB1
PROM_SP1	PRKCZ
PROM_SP1	HTT
PROM_SP1	DDX3X
PROM_SP1	PPIG
PROM_SP1	CCNA2
PROM_SP1	EPAS1
PROM_SP1	TFAP2A
PROM_SP1	MEF2D
PROM_SP1	ATF7IP
PROM_SP1	NFYA
PROM_SP1	POGZ
PROM_SP1	TPI1
PROM_SP1	SREBF1
PROM_SP1	BCL11B
PROM_SP1	NFYC
PROM_SP1	ESR2
PROM_SP1	RUNX1T1
PROM_SP1	STAT3
PROM_SP1	PSMC5
PROM_SP1	HMGA1
PROM_SP1	DDX5
PROM_SP1	SREBF2
PROM_SP1	NUP62
PROM_SP1	BCOR
PROM_SP1	DROSHA
PROM_SP1	NFKB1
PROM_SP1	FOXM1
PROM_SP1	RELA
PROM_SP1	NCOR1
PROM_SP1	MEF2C
PROM_SP1	HIF1A
PROM_SP1	HSP90AA1
PROM_SP1	NPM1
PROM_SP1	MDM2
PROM_SP1	MAPK8
PROM_SP1	ELF1
PROM_SP1	BRCA1
PROM_SP1	PRKCD
PROM_SP1	POU2F1
PROM_SP1	MYC
PROM_SP1	PGR
PROM_SP1	YY1
PROM_SP1	AR
PROM_SP1	SMAD2
PROM_SP1	RARA
PROM_SP1	PARP1
PROM_SP1	SMAD4
PROM_SP1	RXRA
PROM_SP1	HCFC1
PROM_SP1	SMAD3
PROM_SP1	HDAC1
PROM_SP1	PML
PROM_SP1	SMARCA4
PROM_SP1	TBP
PROM_SP1	NCOR2
PROM_SP1	TP53
PROM_SP1	JUN
PROM_SP1	HDAC2
PROM_SP1	PPARG
PROM_SP1	VHL
PROM_SP1	EP300
PROM_SP1	ENHA_8_128599000_128600000_E2F1
PROM_SP1	ENHA_8_128598000_128599000_ELF1
PROM_SP1	ENHA_8_128598000_128599000_MEF2C
PROM_SP1	ENHA_8_128593000_128594000_GATA6
PROM_SP1	ENHA_8_128593000_128594000_TP53
PROM_SP1	ENHA_8_128593000_128594000_PPARG
PROM_SP1	ENHA_8_128574000_128575000_NFKB1
PROM_SP1	ENHA_8_128574000_128575000_TP53
PROM_SP1	ENHA_8_128566000_128567000_EGR1
PROM_SP1	ENHA_8_128561000_128562000_STAT3
PROM_SP1	ENHA_8_128561000_128562000_SMAD3
PROM_SP1	ENHA_8_128534000_128535000_TFAP2A
PROM_SP1	ENHA_8_128534000_128535000_NFKB1
PROM_SP1	ENHA_8_128534000_128535000_YY1
PROM_SP1	ENHA_8_128533000_128534000_GATA6
PROM_SP1	ENHA_8_128533000_128534000_MEF2D
PROM_SP1	ENHA_8_128522000_128523000_ELF1
PROM_SP1	ENHA_8_128507000_128508000_GATA6
PROM_SP1	ENHA_8_128506000_128507000_NFKB1
PROM_SP1	ENHA_8_128506000_128507000_YY1
PROM_SP1	ENHA_8_128344000_128345000_KLF4
PROM_SP1	ENHA_8_128292000_128293000_STAT3
PROM_SP1	ENHA_8_128292000_128293000_JUN
PROM_SP1	ENHA_8_128292000_128293000_PPARG
PROM_SP1	ENHA_8_128230000_128231000_MEF2C
PROM_SP1	ENHA_8_128230000_128231000_JUN
PROM_SP1	ENHA_8_128229000_128230000_POU2F1
PROM_SP1	ENHA_8_128229000_128230000_SREBF2
PROM_SP1	ENHA_8_128228000_128229000_EGR1
PROM_SP1	ENHA_8_128145000_128146000_MEF2C
PROM_SP1	ENHA_8_128144000_128145000_GATA6
PROM_SP1	ENHA_8_128144000_128145000_MEF2C
PROM_SP1	ENHA_8_128144000_128145000_MEF2D
PROM_SP1	ENHA_8_128144000_128145000_TP53
PROM_SP1	ENHA_8_128134000_128135000_GATA6
PROM_SP1	ENHA_8_128134000_128135000_ELF1
PROM_SP1	ENHA_8_128134000_128135000_GABPA
PROM_SP1	ENHA_8_128114000_128115000_GATA6
PROM_SP1	ENHA_8_128114000_128115000_AR
PROM_SP1	ENHA_8_128114000_128115000_RARA
PROM_SP1	ENHA_8_128113000_128114000_NFYA
PROM_SP1	ENHA_8_128106000_128107000_MEF2C
PROM_SP1	ENHA_8_128106000_128107000_NFYA
PROM_SP1	ENHA_8_128106000_128107000_POU2F1
PROM_SP1	ENHA_8_128106000_128107000_SREBF2
PROM_SP1	ENHA_8_128105000_128106000_MEF2D
PROM_SP1	ENHA_8_128105000_128106000_JUN
PROM_SP1	ENHA_8_128068000_128069000_POU2F1
PROM_SP1	ENHA_8_128057000_128058000_ELF1
PROM_SP1	ENHA_8_128057000_128058000_MEF2C
PROM_SP1	ENHA_8_128057000_128058000_MEF2D
PROM_SP1	ENHA_8_128057000_128058000_NFYA
PROM_SP1	ENHA_8_128057000_128058000_NFYC
PROM_SP1	ENHA_8_128057000_128058000_YY1
PROM_SP1	ENHA_8_128056000_128057000_ELF1
PROM_SP1	ENHA_8_128056000_128057000_POU2F1
PROM_SP1	ENHA_8_128056000_128057000_NFYC
PROM_SP1	ENHA_8_128054000_128055000_EGR1
PROM_SP1	ENHA_8_128054000_128055000_KLF4
PROM_SP1	ENHA_8_128053000_128054000_KLF10
PROM_SP1	ENHA_8_128053000_128054000_TP53
PROM_SP1	ENHA_8_128049000_128050000_GABPA
PROM_SP1	ENHA_8_128049000_128050000_NFYA
PROM_SP1	ENHA_8_128032000_128033000_NFKB1
PROM_SP1	ENHA_8_127964000_127965000_POU2F1
PROM_SP1	ENHA_8_127970000_127971000_MEF2C
PROM_SP1	ENHA_8_127965000_127966000_GATA6
PROM_SP1	ENHA_8_127965000_127966000_NFKB1
PROM_SP1	ENHA_8_127965000_127966000_RELA
PROM_SP1	ENHA_8_127948000_127949000_TFAP2A
PROM_SP1	ENHA_8_127948000_127949000_NFYA
PROM_SP1	ENHA_8_127948000_127949000_SREBF2
PROM_SP1	ENHA_8_127948000_127949000_RELA
PROM_SP1	ENHA_8_127948000_127949000_ESR2
PROM_SP1	ENHA_8_127948000_127949000_TP53
PROM_SP1	ENHA_8_127947000_127948000_SREBF1
PROM_SP1	ENHA_8_127947000_127948000_YY1
PROM_SP1	ENHA_8_127946000_127947000_STAT3
PROM_SP1	ENHA_8_127945000_127946000_KLF4
PROM_SP1	ENHA_8_127944000_127945000_E2F1
PROM_SP1	ENHA_8_127944000_127945000_KLF4
PROM_SP1	ENHA_8_127943000_127944000_GATA6
PROM_SP1	ENHA_8_127943000_127944000_ELF1
PROM_SP1	ENHA_8_127943000_127944000_MEF2D
PROM_SP1	ENHA_8_127943000_127944000_GABPA
PROM_SP1	ENHA_8_127942000_127943000_ELF1
PROM_SP1	ENHA_8_127942000_127943000_STAT3
PROM_SP1	ENHA_8_127942000_127943000_SMAD3
PROM_SP1	ENHA_8_127939000_127940000_GABPA
PROM_SP1	ENHA_8_127939000_127940000_KLF10
PROM_SP1	ENHA_8_127939000_127940000_NFKB1
PROM_SP1	ENHA_8_127939000_127940000_STAT3
PROM_SP1	ENHA_8_127939000_127940000_RELA
PROM_SP1	ENHA_8_127938000_127939000_NFKB1
PROM_SP1	ENHA_8_127938000_127939000_SREBF2
